Market_name,Market_cat_name,Product_name,Product_price,Product_description,scrape_timestamp
Oxxo,Bebidas,Coca-Cola Gaseosa Sabor Original Botella 1 L,5.2,"La gaseosa de siempre, original y deliciosa, la que refresca a millones de personas en todo el mundo, perfecta para acompañar tus comidas y mejores momentos. Para refrescarte con su inconfundible sabor original, para que la disfrutes bien fría. ",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Concordia Refresco Fresa,1.7,Botella,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Fanta Gaseosa Sabor Kola Inglesa 500 mL,2.7,"Una bebida refrescante y deliciosa con sabor a cola inglesa, perfecta para acompañar tus comidas preferidas o disfrutar en cualquier momento del día.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Inca Kola Bebida Gaseosa Sin Azúcar 500 mL,3.0,Esta versión sin azúcar está diseñada para proporcionar a los consumidores una opción más saludable que aún conserve el sabor característico de Inca Kola pero sin el contenido de azúcar. Esta opción puede ser especialmente popular entre aquellos que están controlando su consumo de azúcar por razones de salud o dieta.,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Coca-Cola Bebida Gaseosa sin Azúcar,4.9,"Siente el sabor original e inconfundible de Coca-Cola, ahora sin azúcar. Es un refresco de alta calidad, con cero calorías, cero azúcar y bajo en sodio. Ofrece más opciones a quienes quieren disfrutar de una rica bebida, mientras cuidan su consumo de azúcar. Ideal para compartir con tu familia o amigos, acompañando tus comidas favoritas de una forma deliciosa, saludable y refrescante.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Sprite Bebida Gaseosa Lima Limón 500 mL,2.7,"Es una bebida naturalmente refrescante por su ausencia de aromas artificiales, colorantes y conservantes, de ahí su color transparente tan característico, ideal para acompañar tus comidas o disfrutarla en cualquier momento del día.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Fanta Gaseosa Sabor a Naranja 500 mL,2.7,"Deliciosa Bebida Carbonatada, Sabor Naranja, Que Intensifica la Diversión Con Amigos a Través de su Sabor Superior, Frutal e Intenso, Ideal Para Refrescarte en Cualquier Momento Del Día.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Concordia Gaseosa Sabor Piña,1.7,"Es una bebida deliciosa y refrescante, con sabor a piña, perfecta para acompañar tus comidas favoritas.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosa Concordia Pina Bt 1 L,3.2,GASEOSA CONCORDIA PINA BT 1 L,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Inca Kola Bebida Gaseosa Sabor Original 1 L,4.9,"Disfruta esta gaseosa con un delicioso sabor dulce y color amarillo dorado, que tiene como ingrediente principal la planta de hierba luisa, aunque su fórmula se mantiene en absoluta reserva industrial, es la bebida perfecta para acompañar tus platos favoritos. ",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Guaraná Bebida Gaseosa Original,2.7,"Inspirada en el sabor natural, es muy refrescante e ideal para acompañar tus comidas en cualquier momento del día.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Flashlyte Bebida Uva Pet,6.0,,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Monster Bebida Energizante Ultra 473 mL,8.4,"Es una bebida energética, carbonatada, sin alcohol y con algunas virtudes estimulantes. Está compuesta principalmente por cafeína y varias vitaminas que eliminan la sensación de agotamiento.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Flashlyte Bebida Fresa Pet,6.0,,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gatorade Bebida Isotónica Sabor Apple Ice,3.5,"Es la bebida deportiva líder y está científicamente formulada y probada por deportistas para hidratar, reponer los líquidos y electrolitos, así como aportar energía a partir de carbohidratos para aumentar el rendimiento atlético.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Volt Bebida Energética Ginseng Original,2.9,"Deliciosa y refrescante bebida energizante que te ayudará a mantenerte alerta en todo momento, ideal para hacer frente a las actividades cotidianas. Volt intensifica tu momento, porque necesitas afrontar tu día a día con energía.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Sporade Bebida Rehidratante,4.8,"Es una bebida rehidratante con electrolitos y sales como: cloruro, sodio y potasio, que ayudan a mantener el ritmo diario en las mejores condiciones de hidratación para maximizar el rendimiento físico.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Monster Bebida Energizante Energy 473 mL,8.4,"Es una bebida sin alcohol con virtudes estimulantes. Está compuesta principalmente por cafeína, varias vitaminas y sustancias naturales orgánicas, que eliminan la sensación de agotamiento para que puedas continuar con el día de forma activa. Puedes recargarte mientras disfrutas y te refrescas con su exquisito sabor.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Redbull Bebida Energizante,8.5,Es Una Bebida Funcional Que da Energía Cuando la Necesitas. Revitaliza Cuerpo y Mente Con su Fórmula y Una Combinación Única de Ingredientes de Alta Calidad. Perfecto Para Afrontar Los Retos Del Día a Día Con la Mejor Energía.,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Monster Bebida Energética Sabor Mango Loco 473 mL,8.4,"Esta bebida única combina la intensidad de la energía de Monster con el exótico y delicioso sabor del mango, creando una experiencia refrescante y estimulante. Perfecta para esos momentos en los que necesitas un impulso adicional, Monster mango loco te brinda la vitalidad necesaria para superar tus desafíos diarios.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Suerox Bebida Hidratante Sabor a Mora Azul,6.5,"Es Una Bebida Adicionada Con 8 Iones, Sabor Mora Azul y Hierbabuena. Ayuda a Recuperar Los Electrolitos Perdidos al Sudar, También Ayuda a Recuperar Los Electrolitos y Minerales Perdidos en Tus Actividades Diarias. Te Aporta Vitamina C y es Libre de Calorías.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Sporade Bebida Hidratante Sabor Tropical,3.0,"Está formulada para hidratarte de manera eficaz, proporcionando la reposición necesaria de electrolitos esenciales para mantener tu cuerpo en equilibrio. Ya sea después de una intensa sesión de ejercicio o simplemente para saciar la sed, Sporade Sabor Tropical es la opción refrescante que necesitas.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Monster Bebida Energética Energy Zero Sugar Taurina 473 mL,8.4,"Atrévete a probar una lata de la bebida más extrema del planeta. Nos fuimos al laboratorio y le hicimos una cirugía mayor, le cortamos los carbohidratos y calorías, trasplantamos toda la fuerza y dejamos el sabor. Zero sugar te sigue dando el doble de potencia que cualquier otra bebida, pero tiene sólo una fracción de las calorías.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gatorade Bebida Isotónica Sabor Tropical Fruit,3.5,"Se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la única bebida isotónica del mercado respaldada por estudios científicos, que comprueban su eficiencia para los deportistas.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gatorade Bebida Hidratante Cool Blue,3.5,"Bebida isotónica que se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la única bebida hidratante del mercado, respaldada por estudios científicos que comprueban su eficiencia.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gatorade Bebida Rehidratante Isotónica Sabor Mandarina,3.5,"Bebida isotónica que se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la bebida deportiva líder y está científicamente formulada y probada por deportistas para hidratar, reponer los líquidos y electrolitos, así como aportar energía a partir de carbohidratos para aumentar el rendimiento atlético.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Sporade Bebida Hidratante Sabor a Mandarina,3.0,"Disfruta de una deliciosa bebida rehidratante que está compuesta por electrolitos y sales, como cloruro, sodio, potasio, las cuales ayudan a mantener el ritmo diario en las mejores condiciones de hidratación, para maximizar tu rendimiento físico.",2024-12-06 21:20:35.355880
Oxxo,Bebidas,Powerade Bebida Hidratante Multifrutas 1 L,4.2,"Deliciosa y refrescante bebida isotónica con sabor a frutas tropicales, cuenta con electrolitos clave y vitaminas que ayudan al cuerpo a metabolizar los carbohidratos y obtener energía necesaria para la actividad física. ",2024-12-06 21:20:35.355880
Oxxo,Refrigerados,Frio Rico Helado Lúcuma,5.0,Congelado.,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,D'Onofrio Helado Bombones,15.9,Delicioso helado de crema con cobertura de sabor chocolate. Para que lo disfrutes con tu familia y amigos.,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,D'Onofrio Frio Rico Helado de Vainilla ,5.0,Tradicional cono relleno de helado de crema y una dulce capa de chocolate y maní con Cacao de Junín y otros valles.,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,D'Ono Sandwich Helado Crema Sabor a Vainilla,4.3,Este exquisito helado combina la suavidad de la vainilla con la textura perfecta de galletas cremosas. Ideal para disfrutar en cualquier momento del día.,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Artika Paletas Sabor a Chocolate,1.5,"Helado a base de leche sabor chocolate bañado con cobertura sabor chocolate. Ideal para refrescarte con su cremoso y único sabor, el sabor de la calidad.",2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Chispekas Helado De Crema Con Cobertura De Chocolate Y Grageas,1.3,"Disfruta de este delicioso helado, está relleno de crema con cobertura de chocolate y combinado con el sabor de las grageas, ideal para endulzar en cualquier momento del día.",2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Artika Helado Algarrobina,1.6,La algarrobina es un delicioso jarabe obtenido de las frutas del árbol del algarrobo.,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Artika Paleta Helada Sabor a Coco,1.6,"Helado de leche con grasa vegetal, sabor a coco y trozos de coco. Perfecto como postre. El favorito para la temporada de calor intenso. ",2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Cuchareable - Brownie Con Manjar,5.9,CUCHAREABLE - BROWNIE CON MANJAR,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Artika Paleta de Helado Sabor Ron con Pasas,1.6,"Delicioso helado sabor a ron con pasas, el favorito para la temporada de calor. Disfrútalo cuando quieras y donde quieras. ",2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Frio Rico Helado Sabor Cappucino,5.0,"Helado de sabor a café y crema de leche con salsa, en barquillo y pasta sabor chocolate. Mantener a -18° o menos. ",2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Artika Paleta Helada Sabor Fresa,1.5,Una deliciosa combinación de helado sabor a fresa bañado en cobertura de chocolate y grageas de colores. Son una excelente y refrescante opción para disfrutar durante los días calurosos de verano.,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Artika Paleta Helada Premium Sabor Café,1.6,Deliciosa paleta cremosa con sabor a café imposible de perderte este increíble sabor.,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Lucuma Paletas de Crema,1.5,Paletas De Crema Lucuma X 60 Ml,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,D'Onofrio Bombones de Helado con Crema de Vainilla,5.8,"Disfruta y endulza tus días con los deliciosos bombones de chocolate rellenos de una crema de helado sabor vainilla, ideal para disfrutar a cualquier hora del día.",2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Iglu Hielo Picado,4.9,"El hielo picado es ideal para las fiestas o para sacarte de apuros, ya que tus bebidas estarán siempre frías.",2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Grants Glend Whisky + Guarana Original + Iglu Hielo Picado,55.3,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Backus Guaraná Bebida Gaseosa Sabor Original 2L 2 L* 1X Grants Glend Whisky 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Smirnoff Vodka Watermelon + Evervess Ginger Ale +Iglu,38.69,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Smirnoff Vodka Watermelon 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Old Parr Whisky 12 Años + Glu Hielo + Evervess Ginger,138.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Old Parr Whisky 12 Años Blended Scotch 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Johnnie Walker Whisky Red + Iglu Hielo + Evervess Ginger,95.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Johnnie Walker Whisky Red Label 1 L,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Chivas Regal Whisky 12 Anos + Evervess Ginger Ale + Iglu,166.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Chivas Regal Whisky 12 Años 1 L 1 L,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Vargas Pisco Ica- Pera + Evervess Ginger Ale + Iglu,37.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Vargas Pisco Ica- Perú 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Cuatro Gallos Quebranta Puro + Evervess Ginger Ale + Iglu,52.1,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Cuatro Gallos Pisco Quebranta Puro 500 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Vodka Smirnoff Spicy Tamarindo + Cifrut Jugo + Hielo,48.3,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Cifrut Jugo Citrus Punch Sabor Original 1.5 L* 1X Vodka Smirnoff Spicy Tamarindo Botella 700 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Santiago Queirolo Pisco Quebranta + Evervess Ale + Hielo,43.4,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Santiago Queirolo Pisco Quebranta 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Smirnoff Vodka Raspberry + Evervess Ginger Ale + Iglu,38.36,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Smirnoff Vodka Raspberry 700 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Something Special Whisky + Iglu Hielo + Evervess Ginger,78.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Something Special Whisky Escocés Blended 1 Und,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Russkaya Vodka Clasico Triple Destilado + Iglu,29.8,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Russkaya Vodka Clásico Triple Destilado 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Whisky Johnnie Walker Blonde + Sprite + Iglu Hielo,93.4,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Sprite Bebida Gaseosa Lima Limón 2.25 L* 1X Whisky Johnnie Walker Blonde 750ml 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Combo Jack Daniel?s Whiskey Apple + Evervess Ginger Ale + Iglu,120.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Jack Daniel's Whiskey Apple 750 mL,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Filete De Atun En Aceite Vegetal Cristobal Lt 140 G,4.9,FILETE DE ATUN EN ACEITE VEGETAL CRISTOBAL LT 140 G,2024-12-06 21:20:35.358881
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea Gallina,2.2,"Deliciosa sopa instantánea con fideos, de sabor a gallina, lista en tal solo tres minutos y rinde hasta 2 porciones, una sopa que te ayudara en momentos con poco tiempo, fácil y rica de preparar. ",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea con Fideos Sabor a Gallina Picante,3.6,"Esta sopa de fideos tiene la combinación perfecta de un exquisito sazonador, con ese toque especial de pollo que tanto te gusta, evoca al verdadero sabor de casa, es perfecta para disfrutar en cualquier ocasión.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea Gallina Picante,2.2,Es la sopa instantánea con fideos favorita de todos. Puedes prepararla en tan solo 3 minutos y solo requiere agua caliente. Sus fideos de harina de trigo y su sobre sazonador a base de verduras te sacarán de cualquier apuro.,2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Cup Noodles Sopa Instantánea Sabor a Pollo Picante,5.9,"Disfruta de una deliciosa sopa de fideos instantáneos, lista en 3 minutos, sabor a pollo picante, contiene cebollin, zanahoria, maíz, pimienta, pollo y paprika, perfecta para acompañar tus preparaciones favoritas.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Carne - Generic Brand - 80 G,2.2,AJINOMEN SOPA CARNE X 80 GR - Generic Brand - 80 g,2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Cup Noodles Sopa de Pasta con Sabor a Queso Cheddar,5.9,"En pocos minutos de preparación, disfruta del intenso sabor a queso cheddar en tu sopa de pasta instantánea. Ideal para terminar con el hambre del día de una forma práctica y deliciosa.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea con Fideos Sabor Carne,3.6,"Disfruta a cualquier hora del día, de una manera rápida, fácil y deliciosa, un plato caliente de sopa con fideos. Solo Ajinomen puede darte ese placer.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Pollo - Generic Brand - 80 G,2.2,AJINOMEN SOPA POLLO X 80 GR - Generic Brand - 80 g,2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea con Fideos Sabor Gallina,3.6,"Tiene la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de verduras que tanto te gusta, que evoca al verdadero sabor de casa. Es perfecta para disfrutar en cualquier ocasión.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Ajinomen Sopa Instantánea de Pollo,3.6,"Tiene la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de verduras que tanto nos gusta y evoca al verdadero sabor de casa. Ideal para disfrutar en tus almuerzos y cenas.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Alacena Crema de Ají Tarí,4.9,"Es una crema muy deliciosa que acompaña a muchos platillos peruanos, en especial arroz con pollo o pollo a la brasa. Su singular sabor y picor, da una sensación muy agradable.",2024-12-06 21:20:35.357880
Oxxo,Despensa Y Productos Secos,Maruchan Sopa Instantánea Vaso Carne,5.9,Bolsa.,2024-12-06 21:20:35.357880
