Nombre;precio;website;scrape_timestamp
Ketchup Casa Verde 380 g;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arroz Superior Añejo Vallenorte X 5 Kg.;25.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tapenade Casa Verde Aceitunas 250 g;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chuño Umsha 180G;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tornillo Marco Polo 235G;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Arroz Vallenorte Superior 5 kg;26.5;Pedidos Ya;2024-12-02 06:35:14.947340
Casaverde Salsa Roja Casa Verde 160G;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Dip De Esparrago Casa Verde 285G;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Premezcla Torta Casera Chocolate Blanca Flor 750G;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideos Tornillo Nicolini Bolsa 250G;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Miel de Abeja Spread 300g;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pimienta Nega Molida Kariño Sobre 18 g;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Premezcla Keke Casero Naranja Blanca Flor 750G;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Quinua bicolor Pouch 240 g;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Bruschetta De Pimiento Con Alcachofa Casa Verde 225G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arroz Superior Añejo Vallenorte X 750 Gr.;5.8;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Tradición 50 g;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Tallarin Nicolini Paquete 1 Kg;5.7;Pedidos Ya;2024-12-02 06:35:14.947340
Avena 3 Ositos Chocolate 180 Gr;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Manzanilla Hornimans Display 100 Und;11.2;Pedidos Ya;2024-12-02 06:35:14.947340
Pastina Coditos Rayado Nro 95 Nicolini Bolsa 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Maní Tostado Kariño Bolsa 80 g;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Girasol Mucho Gussto 900Ml;9.4;Pedidos Ya;2024-12-02 06:35:14.947340
Puré De Manzana Con Mango Casa Verde 370 g;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pimienta Sibarita Frasco 40gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Clavo De Olor Kariño Sobre 8gr;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafe Tradición 250G;35.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ajo Kariño Molido Frasco 40Gr;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Crema Huancaína Nicolini 390gr;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Frijol Canario Valle Norte Bolsa 500G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Instantáneo Descafeinado Nescafé Decaf Frasco 40 g;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Tradición 170G;23.5;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Moka 8 Unidades;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arveja Verde Valle Norte Bolsa 500 G;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pastina Corbata Nro 21 Nicolini Bolsa 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Té, Canela Y Clavo Hornimans Display 100 Und;11.2;Pedidos Ya;2024-12-02 06:35:14.947340
Maicena Umsha 180g;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Maca Avena Bolsa 270 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Macarron Marco Polo 235G;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta Nicolini Rigatoni 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Canuto Chico Marco Polo 235G;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Té Limón Hornimans Display 25 Und;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina De Naranja Royal Sobre 160 G;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Té Etiqueta Negra Hornimans Caja 25 Unid;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Canela Entera Kariño Sobre 9 g;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Vainilla 8 Unidades;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Spaghetti Nicolini 500gr;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Macarrones Kraft 206gr;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Frejol Panamito Vallenorte Bolsa 500G;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Lenteja Vallenorte Bolsa 500G;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Crema de Ají Tarí AlaCena Doypack 85 g;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafe Kirma Doy Pack 150G;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Garbanzo Vallenorte Bolsa 500G;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Tradición Frasco 100 G;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Fina Selección Doypack 100 g;21.96;Pedidos Ya;2024-12-02 06:35:14.947340
Filete De Atún Nicollini 140 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafé Tradición Zipper 100G;19.75;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta Nicolini Arito 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta Nicolini Codo Chico 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Coco Rallado Kariño Paquete 35G;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
El Olivar Aceituna Negra Sin Pepa 240 Gr;11.4;Pedidos Ya;2024-12-02 06:35:14.947340
Trozos De Atún Campomar En Aceite Vegetal 150Gr;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sazonador Ajinomoto Sobre 250 g;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Rocoto Molido Piki 120 Grs;4.1;Pedidos Ya;2024-12-02 06:35:14.947340
Tallarín Grueso Nicolini 500Gr;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta Nicolini Corbata Chico 250 g;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tallarin Grueso Nicolini Bolsa 450 Gr;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Spaghetti Marco Polo 450 Gr;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Té Verde Hornimans Display 25 Und;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Negra Seleccionada Con Pepa El Olivar 240G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina Umsha Fresa 120G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Fideos Nicolini Tallarín Delgado Bolsa 500G;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Café Kirma Nescafé 250G;32.9;Pedidos Ya;2024-12-02 06:35:14.947340
Anís Hornimans Display 100 Und;11.2;Pedidos Ya;2024-12-02 06:35:14.947340
Flan Sabor Vainilla Umsha 90g;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Canela Molida Frasco 40G;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Spaguetti Nicolini Bolsa 450 Gr;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Kit Kat 210 g;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Corbata 225g;2.6;Pedidos Ya;2024-12-02 06:35:14.947340
Semola Marco Polo 180Gr;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Codo Rayado 225g;2.6;Pedidos Ya;2024-12-02 06:35:14.947340
Filete Atún En Aceite De Girasol Real Tripack De 80 G C/U;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Lomos de Atún en Aceite Vegetal Campomar 150 gr;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceitunas Verdes Seleccionadas Rellenas Con Castaña El Olivar Sachet 240 g;11.8;Pedidos Ya;2024-12-02 06:35:14.947340
Hierba Luisa Hornimans Display 100 Und;11.2;Pedidos Ya;2024-12-02 06:35:14.947340
Café Nescafe Tradicion Zipper 150G;25.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Spaghetti 950 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Tornillo 225g;2.6;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Arito 235g;2.6;Pedidos Ya;2024-12-02 06:35:14.947340
Canela Molida Kariño Sobre 12G;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ají Panca Molido Kariño Sobre 15 Gr;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Infusión Linea Horniman's Caja 25 Filtrantes;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta Relleno Bon O Bon Untable 290 g;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fideo Nicolini Corbata Chica 235g;2.6;Pedidos Ya;2024-12-02 06:35:14.947340
Pudín Sabor Chocolate Umsha 100G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva El Olivar Extra Virgen Botella 500 Ml;47.7;Pedidos Ya;2024-12-02 06:35:14.947340
Grated De Atun En Aceite De Girasol Real 140g;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceitunas Verdes Seleccionadas Rellenas Con Rocoto El Olivar Sachet 240 g;10.1;Pedidos Ya;2024-12-02 06:35:14.947340
Mazamorra Morada Umsha 125G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina Umsha Uva 120G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Atún En Trozos D'Gussto 170 Gr;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Codo Med Ray Marco Polo 235G;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina Umsha Naranja 120G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Filete De Atun En Agua Sin Sal Añadida - Light Real 140g;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina Umsha Limón 120G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Aderezo para Pollo Piki 100g;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Lenteja La Bodeguita 500 Gr;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Gelatina Umsha Piña 120G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Cocoa Winter's Doypack 150gr;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mazamorra Piña Umsha 125G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla De Mani Spread 230G;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pudín De Chocolate Royal Bolsa 110 G;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Aderezo Para Pavo Piki Doypack 100G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Tripack Filete De Atun Light Real 240g;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva El Olivar Virgen Botella 200 Ml;21.7;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla De Maní 100% Maní 410 G - Spread;23.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Verde Sin Pepa El Olivar X 1Kg;33.4;Pedidos Ya;2024-12-02 06:35:14.947340
Flan Vainilla Royal 80G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva El Olivar Sabor Suave 200Ml;20.0;Pedidos Ya;2024-12-02 06:35:14.947340
Piki Aji Panca 350Gr Molido;12.3;Pedidos Ya;2024-12-02 06:35:14.947340
Sirope De Maple Sin Azúcar Spread 450G;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tableta de chocolate Sol del Cusco clavo y canela 90 gr;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva El Olivar Puro Botella 500Ml;44.0;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Sabor Chocapic Boom 170 g;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Filete De Atún Claro Campomar En Aceite Lata 170 Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Negra Seleccionada El Olivar Sin Pepa 1Kg;41.9;Pedidos Ya;2024-12-02 06:35:14.947340
Caldo de Gallina Doña Gusta Caja (6 Unidades) 42 g;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla De Maní Spread Chocomaní 230g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Negra Seleccionada El Olivar Con Pepa 1Kg;41.2;Pedidos Ya;2024-12-02 06:35:14.947340
Crema de Ají Tarí AlaCena Doypack 400 g;14.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mayonesa Premiun Walibi Doypack 100 Gr;3.0;Pedidos Ya;2024-12-02 06:35:14.947340
Filete De Atun En Aceite Girasol Real 140g;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Marco Polo Tallarin 42 20X450 Gr;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Avena Con Maca Quaker 330g;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Lomito de Atún Real En Aceite de Oliva Tripack de 80 g c/u;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Avena Con Quinua Quaker 850G;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Trozos De Atun En Aceite Girasol Real 140 g;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Coco Spread 200G;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mostaza Doypack Bolsa 200 g;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla De Mani Con Miel Spread 230G;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Dulce Untable De Frutos Del Bosque 390 g;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla Spread De Chocoalmendras 230 g;22.0;Pedidos Ya;2024-12-02 06:35:14.947340
Dulce Untable De Arandanos 390 g;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Dulce Untable De Fresa 390 g;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mantequilla De Almendras Spread Almendras 230 g;25.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Bbq Libbys 200 Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cobertura Winter's Leche 500g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arroz Superior La Bodeguita 750 Gr;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cobertura Winters Bitterx500G;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cocoa Winters Pote 180 g;17.5;Pedidos Ya;2024-12-02 06:35:14.947340
Filete De Atún En Aceite De Girasol D'Gussto 170G;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cocoa Winters Bolsa 360 g;28.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mayonesa Hellmann's Clásica 475 g;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cocoa Winters Doypack 900 g;67.5;Pedidos Ya;2024-12-02 06:35:14.947340
Flor De Jamaica 50Gr Naturandes;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ají WALIBI Criollo Doypack 200Gr;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Tipo Mayonesa Walibí 200g;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Caldo de Carne Doña Gusta Caja 6 Unid;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Mayoqueso Walibi Doypack 200G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Mayopalta Walibi Doypack 200 g;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Huancaína WALIBI Doypack 200g;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Kétchup Hellmann's 500 g;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Crema De Rocoto Walibi Doypack 200G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Aceitunesa Walibi Doypack 200 G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mayonesa Hellmann's Liviana 475 g;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mayonesa Walibi Doy Pack 1 Kg;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Milo Activ -Go Doy Pack 350 g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Nestle Chocapic Chocolate 350g;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Nestle Chocapic Chocolate 540g;26.5;Pedidos Ya;2024-12-02 06:35:14.947340
Arverja La Bodeguita 500 Gr;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Maizena Duryea Caja X 100 G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva Olivos Del Sur 1L;58.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cocoa Display D'Gussto 300G;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fideos Tornillo D'Gussto 250 Gr;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Oliva Olivos Del Sur Extra Virgen Botella 500 ml;57.27;Pedidos Ya;2024-12-02 06:35:14.947340
Infusión Menta Y Muña Naturandes;11.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fideos Canuto D'Gussto 250 Gr;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sillao Aji-No-Sillao Botella 150 ml;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceitunas Verdes Olivos Del Sur Deshuesadas 500Gr;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Corn Flakes Nestle Bolsa 740g;25.5;Pedidos Ya;2024-12-02 06:35:14.947340
Avena Naturandes 7 Semillas Doypack 240G;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cifrut Gelatina Fresa 140G;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa De Soya Aji-No-Sillao Frasco 280Ml;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Verde Olivos Del Sur Relleno Castaña 500Gr;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal de Maíz Integral Sin Gluten Corn Flakes Caja 405 gr;17.5;Pedidos Ya;2024-12-02 06:35:14.947340
Miel De Abeja Olivos Del Sur Frasco 600 Gr;31.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pasta De Avellanas Y Cacao Nutella 140 g;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceituna Botija Olivos Del Sur Con Pepa 1.8Kg;32.6;Pedidos Ya;2024-12-02 06:35:14.947340
Olivos Del Sur 500Gr Aceituna rellena con Pimiento;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Naturandes Emoliente Bolsa 200 G;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Olivos Del Sur 500Gr Aceituna Verde Rellena con Rocoto;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mazamorra Morada Cifrut 175g;3.7;Pedidos Ya;2024-12-02 06:35:14.947340
Hojas De Cedron - Manzanilla - Valerian Naturandes X 50 Gr;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Milo Activ-Go Lata 380g;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Crema De Avellanas 350 G Nutella;36.9;Pedidos Ya;2024-12-02 06:35:14.947340
Milo Activ-Go Doy Pack Zipper 190 g;11.5;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Frutos Secos Delisha Original 60Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Frutos Secos Delisha Frutos Rojos 60Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cubo De Gallina Maggi Caja X 8 Un;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Frutos Secos Delisha Bitter Y Sal 60Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cubito De Gallina Maggi Caja 25 Unidades;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Milo Activ-Go Lata 940g;43.9;Pedidos Ya;2024-12-02 06:35:14.947340
Apanado A Base De Semola Maggi  80G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Café Tradicional Sello Rojo 212g;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cubito De Carne Maggi Caja 25 Unid;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cabello de Ángel DON VITTORIO Bolsa 250g;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Nutella 200 G;44.9;Pedidos Ya;2024-12-02 06:35:14.947340
Sopa Instantánea Sabor a Pollo Picante Nissin Cup Noodles 68g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Caldo Maggi Carne 72.2 Gr.;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Corn Flakes Kelloggs 200Gr;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ketchup Libbys Doypack 100 g;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sazonador Deli Arroz Pack 6 Unid;2.2;Pedidos Ya;2024-12-02 06:35:14.947340
Mix de Cereales con Cacao Quinua Mamalama Crunch 240g;22.9;Pedidos Ya;2024-12-02 06:35:14.947340
Barra Energética Chocolate Bitter y Maca Mamalama Caja 5 unid;17.5;Pedidos Ya;2024-12-02 06:35:14.947340
Nesquik Optistart Chocolate 190G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mix de Cereales con Cacao y Maca Quinua Mamalama Crunch 240g;24.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sticks De Quinua Con Finas Hierbas Mamalama 80 G;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mix de Cereales con Canela Quinua Mamalama Crunch 240g;24.42;Pedidos Ya;2024-12-02 06:35:14.947340
Aji-No-Mix Crocante 96 G;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sopa Instantánea Nissin Ramen Sabor Pollo 85 g;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Ramen De Camarón Nissin 85 g;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sopa Instantánea Nissin Sabor Carne Ramen 85 g;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Sopa Instantánea Nissin Cup Noodles Carne 68 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Nesquick Optistart Chocolate 380g;14.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fudge Heladero Bazo Velarde 200g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mezcla Para Apanar Aji-No-Mix Picante 80 Gr;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mayonesa Libby´S Doypack 380G;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Benoti Bolitas De Maiz Sabor Chocolate 165g;4.0;Pedidos Ya;2024-12-02 06:35:14.947340
Estrellas Sabor A Miel Benoti 160 g;4.0;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Sabor A Frutas Trix Minis Nestlé 300 g;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fudge Bazo Velarde 500g;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Cereal Siete Dragones Chia Coco 25G;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Cereal Siete Dragones Castañas Moca 25G;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Trix Nestlé, Caja 330 g;19.5;Pedidos Ya;2024-12-02 06:35:14.947340
Harina Sin Preparar Benoti Paquete 1 Kg;7.2;Pedidos Ya;2024-12-02 06:35:14.947340
Harina Preparada Benoti Paquete 1 kg;8.0;Pedidos Ya;2024-12-02 06:35:14.947340
Barra De Cereal Siete Dragones Piña Coco 25G;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Benoti Aritos 160Gr;4.0;Pedidos Ya;2024-12-02 06:35:14.947340
Caracol Rayado Premium Benoti 250 g;2.7;Pedidos Ya;2024-12-02 06:35:14.947340
Semola 180Gr Premium Benoti;2.1;Pedidos Ya;2024-12-02 06:35:14.947340
Spaghetti Integral Benoti 500 g;10.0;Pedidos Ya;2024-12-02 06:35:14.947340
Hojuelas Azucarada A Base De Maiz Benoti 165G;4.0;Pedidos Ya;2024-12-02 06:35:14.947340
Tornillo Premium Benoti 250 g;2.7;Pedidos Ya;2024-12-02 06:35:14.947340
Cereal Nestle Trix Marshmallow 300g;21.5;Pedidos Ya;2024-12-02 06:35:14.947340
Miel Berries Del Perú 530 Gr;36.5;Pedidos Ya;2024-12-02 06:35:14.947340
Café Sello Rojo Contenido 425 g;25.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite En Spray PAM Sabor Original 6 oz;26.9;Pedidos Ya;2024-12-02 06:35:14.947340
Azúcar Rubia Costeño 2 Kg;12.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Barbecue B&D 200G;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Bbq Hunt's Original 360 g;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Azúcar Blanca Costeño 750gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cocktail De Fruta Aconcagua En Almíbar Lata 822Gr;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aceite De Canola Pam Spray Mantequilla 141 g;26.9;Pedidos Ya;2024-12-02 06:35:14.947340
Vinagre Venturo Blanco 600ml;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Café Kirma Lata 190g;25.9;Pedidos Ya;2024-12-02 06:35:14.947340
Crema De Aji B&D 190G;7.6;Pedidos Ya;2024-12-02 06:35:14.947340
Achocolatado Chocolisto Pote 300 g;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cebada Instantánea Ecco 250G;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Azúcar Rubia Paramonga Bolsa 5 Kg;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Chili Oil Pote Micha Mt 210G;27.5;Pedidos Ya;2024-12-02 06:35:14.947340
Postre Puding Snack Pack Chocolate Sugar Free 368;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pudín Snack Pack Butterscotch Paquete 4 unid Vaso 368g;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
4Pk Snack Pudin De Chocolate 397g;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cebada Kimbo Doy Pack 170 g 1 Unidad;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cebada Instantánea Kimbo Frasco 164 g;10.9;Pedidos Ya;2024-12-02 06:35:14.947340
Granola Fit Delisha Con Chips 60Gr;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Capuccino Colcafé Mocca 13Gr 6Und;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Granola Fit Delisha 60gr;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Quinoa Barras Aguaymanto Y Chocolate Qfoods 8 Und 20G;22.9;Pedidos Ya;2024-12-02 06:35:14.947340
Granola Fit Delisha Chocolate 60Gr;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Granola Fit Integral 60Gr;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Capuccino Colcafé Caramelo 13Gr 6Und;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
